pan, gain, left, right
86, 19, 0.0, 0.202
86, 20, 0.0, 0.202
86, 21, 0.0, 0.202
86, 22, 0.0, 0.202
86, 23, 0.0, 0.265
86, 24, 0.0, 0.265
86, 25, 0.0, 0.265
86, 26, 0.0, 0.265
86, 27, 0.0, 0.301
86, 28, 0.0, 0.301
86, 29, 0.202, 0.301
86, 30, 0.202, 0.326
86, 31, 0.202, 0.326
86, 32, 0.202, 0.347
86, 33, 0.202, 0.347
86, 34, 0.202, 0.362
86, 35, 0.202, 0.362
86, 36, 0.202, 0.377
86, 37, 0.265, 0.389
86, 38, 0.265, 0.389
86, 39, 0.265, 0.398
86, 40, 0.265, 0.408
86, 41, 0.301, 0.418
86, 42, 0.301, 0.432
86, 43, 0.301, 0.439
86, 44, 0.326, 0.444
86, 45, 0.326, 0.456
86, 46, 0.326, 0.466
86, 47, 0.347, 0.476
86, 48, 0.347, 0.483
86, 49, 0.362, 0.49
86, 50, 0.377, 0.5
86, 51, 0.377, 0.516
86, 52, 0.389, 0.538
86, 53, 0.398, 0.549
86, 54, 0.398, 0.56
86, 55, 0.408, 0.571
86, 56, 0.408, 0.576
86, 57, 0.418, 0.587
86, 58, 0.418, 0.598
86, 59, 0.425, 0.603
86, 60, 0.425, 0.614
86, 61, 0.432, 0.625
86, 62, 0.439, 0.636
86, 63, 0.439, 0.647
86, 64, 0.444, 0.652
86, 65, 0.452, 0.663
86, 66, 0.452, 0.674
86, 67, 0.456, 0.685
86, 68, 0.461, 0.696
86, 69, 0.466, 0.701
86, 70, 0.471, 0.712
86, 71, 0.476, 0.723
86, 72, 0.478, 0.734
86, 73, 0.483, 0.745
86, 74, 0.488, 0.75
86, 75, 0.495, 0.761
86, 76, 0.498, 0.772
86, 77, 0.5, 0.777
86, 78, 0.516, 0.788
86, 79, 0.522, 0.799
86, 80, 0.533, 0.81
86, 81, 0.538, 0.821
86, 82, 0.554, 0.826
86, 83, 0.565, 0.837
86, 84, 0.571, 0.848
86, 85, 0.582, 0.859
86, 86, 0.592, 0.87
86, 87, 0.603, 0.875
86, 88, 0.609, 0.886
86, 89, 0.62, 0.897
86, 90, 0.63, 0.908
86, 91, 0.641, 0.918
86, 92, 0.652, 0.924
86, 93, 0.663, 0.935
86, 94, 0.668, 0.946
86, 95, 0.679, 0.957
86, 96, 0.69, 0.962
86, 97, 0.701, 0.973
86, 98, 0.707, 0.984
86, 99, 0.717, 0.995
87, 0, 0.0, 0.0
87, 2, 0.0, 0.0
87, 3, 0.0, 0.0
87, 4, 0.0, 0.0
87, 5, 0.0, 0.0
87, 6, 0.0, 0.0
87, 7, 0.0, 0.0
87, 8, 0.0, 0.0
87, 9, 0.0, 0.0
87, 10, 0.0, 0.0
87, 11, 0.0, 0.0
87, 12, 0.0, 0.0
87, 13, 0.0, 0.0
87, 14, 0.0, 0.0
87, 15, 0.0, 0.0
87, 16, 0.0, 0.202
87, 17, 0.0, 0.202
87, 18, 0.0, 0.202
87, 19, 0.0, 0.202
87, 20, 0.0, 0.202
87, 21, 0.0, 0.202
87, 22, 0.0, 0.202
87, 23, 0.0, 0.265
87, 24, 0.0, 0.265
87, 25, 0.0, 0.265
87, 26, 0.0, 0.265
87, 27, 0.0, 0.301
87, 28, 0.0, 0.301
87, 29, 0.0, 0.301
87, 30, 0.202, 0.326
87, 31, 0.202, 0.326
87, 32, 0.202, 0.347
87, 33, 0.202, 0.347
87, 34, 0.202, 0.362
87, 35, 0.202, 0.362
87, 36, 0.202, 0.377
87, 37, 0.202, 0.389
87, 38, 0.265, 0.389
87, 39, 0.265, 0.398
87, 40, 0.265, 0.408
87, 41, 0.265, 0.418
87, 42, 0.301, 0.432
87, 43, 0.301, 0.439
87, 44, 0.301, 0.444
87, 45, 0.326, 0.456
87, 46, 0.326, 0.466
87, 47, 0.347, 0.476
87, 48, 0.347, 0.483
87, 49, 0.362, 0.49
87, 50, 0.362, 0.5
87, 51, 0.377, 0.522
87, 52, 0.389, 0.538
87, 53, 0.389, 0.549
87, 54, 0.389, 0.56
87, 55, 0.398, 0.571
87, 56, 0.398, 0.576
87, 57, 0.408, 0.587
87, 58, 0.408, 0.598
87, 59, 0.418, 0.603
87, 60, 0.418, 0.62
87, 61, 0.425, 0.625
87, 62, 0.432, 0.636
87, 63, 0.432, 0.647
87, 64, 0.439, 0.652
87, 65, 0.444, 0.663
87, 66, 0.444, 0.674
87, 67, 0.452, 0.685
87, 68, 0.456, 0.696
87, 69, 0.461, 0.707
87, 70, 0.466, 0.717
87, 71, 0.471, 0.723
87, 72, 0.476, 0.734
87, 73, 0.478, 0.745
87, 74, 0.483, 0.755
87, 75, 0.488, 0.761
87, 76, 0.49, 0.772
87, 77, 0.495, 0.783
87, 78, 0.5, 0.788
87, 79, 0.511, 0.799
87, 80, 0.522, 0.81
87, 81, 0.527, 0.821
87, 82, 0.538, 0.832
87, 83, 0.549, 0.837
87, 84, 0.56, 0.848
87, 85, 0.571, 0.859
87, 86, 0.576, 0.87
87, 87, 0.587, 0.88
87, 88, 0.598, 0.886
87, 89, 0.603, 0.897
87, 90, 0.62, 0.908
87, 91, 0.625, 0.918
87, 92, 0.636, 0.924
87, 93, 0.647, 0.935
87, 94, 0.652, 0.946
87, 95, 0.663, 0.957
87, 96, 0.674, 0.967
87, 97, 0.685, 0.973
87, 98, 0.696, 0.984
87, 99, 0.707, 0.995
88, 0, 0.0, 0.0
88, 2, 0.0, 0.0
88, 3, 0.0, 0.0
88, 4, 0.0, 0.0
88, 5, 0.0, 0.0
88, 6, 0.0, 0.0
88, 7, 0.0, 0.0
88, 8, 0.0, 0.0
88, 9, 0.0, 0.0
88, 10, 0.0, 0.0
88, 11, 0.0, 0.0
88, 12, 0.0, 0.0
88, 13, 0.0, 0.0
88, 14, 0.0, 0.0
88, 15, 0.0, 0.0
88, 16, 0.0, 0.202
88, 17, 0.0, 0.202
88, 18, 0.0, 0.202
88, 19, 0.0, 0.202
88, 20, 0.0, 0.202
88, 21, 0.0, 0.202
88, 22, 0.0, 0.202
88, 23, 0.0, 0.265
88, 24, 0.0, 0.265
88, 25, 0.0, 0.265
88, 26, 0.0, 0.265
88, 27, 0.0, 0.301
88, 28, 0.0, 0.301
88, 29, 0.0, 0.301
88, 30, 0.0, 0.326
88, 31, 0.202, 0.326
88, 32, 0.202, 0.347
88, 33, 0.202, 0.347
88, 34, 0.202, 0.362
88, 35, 0.202, 0.362
88, 36, 0.202, 0.377
88, 37, 0.202, 0.389
88, 38, 0.265, 0.389
88, 39, 0.265, 0.398
88, 40, 0.265, 0.408
88, 41, 0.265, 0.418
88, 42, 0.265, 0.432
88, 43, 0.301, 0.439
88, 44, 0.301, 0.444
88, 45, 0.301, 0.456
88, 46, 0.326, 0.466
88, 47, 0.326, 0.476
88, 48, 0.347, 0.483
88, 49, 0.347, 0.49
88, 50, 0.362, 0.5
88, 51, 0.362, 0.522
88, 52, 0.377, 0.538
88, 53, 0.377, 0.554
88, 54, 0.389, 0.56
88, 55, 0.389, 0.571
88, 56, 0.398, 0.576
88, 57, 0.398, 0.587
88, 58, 0.408, 0.598
88, 59, 0.408, 0.609
88, 60, 0.418, 0.62
88, 61, 0.418, 0.625
88, 62, 0.425, 0.636
88, 63, 0.425, 0.647
88, 64, 0.432, 0.652
88, 65, 0.432, 0.663
88, 66, 0.439, 0.679
88, 67, 0.444, 0.685
88, 68, 0.452, 0.696
88, 69, 0.452, 0.707
88, 70, 0.456, 0.717
88, 71, 0.461, 0.723
88, 72, 0.466, 0.734
88, 73, 0.471, 0.745
88, 74, 0.476, 0.755
88, 75, 0.478, 0.761
88, 76, 0.483, 0.772
88, 77, 0.488, 0.783
88, 78, 0.495, 0.793
88, 79, 0.498, 0.804
88, 80, 0.5, 0.81
88, 81, 0.516, 0.821
88, 82, 0.522, 0.832
88, 83, 0.533, 0.837
88, 84, 0.538, 0.848
88, 85, 0.554, 0.859
88, 86, 0.565, 0.87
88, 87, 0.571, 0.88
88, 88, 0.582, 0.886
88, 89, 0.592, 0.897
88, 90, 0.603, 0.908
88, 91, 0.609, 0.918
88, 92, 0.62, 0.929
88, 93, 0.63, 0.935
88, 94, 0.641, 0.946
88, 95, 0.652, 0.957
88, 96, 0.658, 0.967
88, 97, 0.668, 0.973
88, 98, 0.679, 0.984
88, 99, 0.69, 0.995
89, 0, 0.0, 0.0
89, 2, 0.0, 0.0
89, 3, 0.0, 0.0
89, 4, 0.0, 0.0
89, 5, 0.0, 0.0
89, 6, 0.0, 0.0
89, 7, 0.0, 0.0
89, 8, 0.0, 0.0
89, 9, 0.0, 0.0
89, 10, 0.0, 0.0
89, 11, 0.0, 0.0
89, 12, 0.0, 0.0
89, 13, 0.0, 0.0
89, 14, 0.0, 0.0
89, 15, 0.0, 0.0
89, 16, 0.0, 0.202
89, 17, 0.0, 0.202
89, 18, 0.0, 0.202
89, 19, 0.0, 0.202
89, 20, 0.0, 0.202
89, 21, 0.0, 0.202
89, 22, 0.0, 0.202
89, 23, 0.0, 0.265
89, 24, 0.0, 0.265
89, 25, 0.0, 0.265
89, 26, 0.0, 0.265
89, 27, 0.0, 0.301
89, 28, 0.0, 0.301
89, 29, 0.0, 0.301
89, 30, 0.0, 0.326
89, 31, 0.0, 0.326
89, 32, 0.202, 0.347
89, 33, 0.202, 0.347
89, 34, 0.202, 0.362
89, 35, 0.202, 0.362
89, 36, 0.202, 0.377
89, 37, 0.202, 0.389
89, 38, 0.202, 0.398
89, 39, 0.265, 0.398
89, 40, 0.265, 0.408
89, 41, 0.265, 0.425
89, 42, 0.265, 0.432
89, 43, 0.265, 0.439
89, 44, 0.301, 0.444
89, 45, 0.301, 0.456
89, 46, 0.301, 0.466
89, 47, 0.326, 0.476
89, 48, 0.326, 0.483
89, 49, 0.347, 0.49
89, 50, 0.347, 0.5
89, 51, 0.362, 0.522
89, 52, 0.362, 0.538
89, 53, 0.377, 0.554
89, 54, 0.377, 0.56
89, 55, 0.389, 0.571
89, 56, 0.389, 0.576
89, 57, 0.389, 0.587
89, 58, 0.398, 0.603
89, 59, 0.398, 0.609
89, 60, 0.408, 0.62
89, 61, 0.408, 0.63
89, 62, 0.418, 0.636
89, 63, 0.418, 0.647
89, 64, 0.425, 0.658
89, 65, 0.425, 0.668
89, 66, 0.432, 0.679
89, 67, 0.439, 0.685
89, 68, 0.439, 0.696
89, 69, 0.444, 0.707
89, 70, 0.452, 0.717
89, 71, 0.456, 0.723
89, 72, 0.461, 0.734
89, 73, 0.461, 0.745
89, 74, 0.466, 0.755
89, 75, 0.471, 0.761
89, 76, 0.476, 0.772
89, 77, 0.478, 0.783
89, 78, 0.488, 0.793
89, 79, 0.49, 0.804
89, 80, 0.495, 0.815
89, 81, 0.498, 0.821
89, 82, 0.511, 0.832
89, 83, 0.516, 0.842
89, 84, 0.527, 0.853
89, 85, 0.533, 0.859
89, 86, 0.549, 0.87
89, 87, 0.56, 0.88
89, 88, 0.565, 0.891
89, 89, 0.571, 0.897
89, 90, 0.582, 0.908
89, 91, 0.592, 0.918
89, 92, 0.603, 0.929
89, 93, 0.614, 0.94
89, 94, 0.62, 0.946
89, 95, 0.636, 0.957
89, 96, 0.647, 0.967
89, 97, 0.652, 0.978
89, 98, 0.663, 0.984
89, 99, 0.668, 0.995
90, 0, 0.0, 0.0
90, 2, 0.0, 0.0
90, 3, 0.0, 0.0
90, 4, 0.0, 0.0
90, 5, 0.0, 0.0
90, 6, 0.0, 0.0
90, 7, 0.0, 0.0
90, 8, 0.0, 0.0
90, 9, 0.0, 0.0
90, 10, 0.0, 0.0
90, 11, 0.0, 0.0
90, 12, 0.0, 0.0
90, 13, 0.0, 0.0
90, 14, 0.0, 0.0
90, 15, 0.0, 0.0
90, 16, 0.0, 0.202
90, 17, 0.0, 0.202
90, 18, 0.0, 0.202
90, 19, 0.0, 0.202
90, 20, 0.0, 0.202
90, 21, 0.0, 0.202
90, 22, 0.0, 0.265
90, 23, 0.0, 0.265
90, 24, 0.0, 0.265
90, 25, 0.0, 0.265
90, 26, 0.0, 0.265
90, 27, 0.0, 0.301
90, 28, 0.0, 0.301
90, 29, 0.0, 0.301
90, 30, 0.0, 0.326
90, 31, 0.0, 0.326
90, 32, 0.202, 0.347
90, 33, 0.202, 0.347
90, 34, 0.202, 0.362
90, 35, 0.202, 0.362
90, 36, 0.202, 0.377
90, 37, 0.202, 0.389
90, 38, 0.202, 0.398
90, 39, 0.202, 0.398
90, 40, 0.265, 0.408
90, 41, 0.265, 0.425
90, 42, 0.265, 0.432
90, 43, 0.265, 0.439
90, 44, 0.265, 0.452
90, 45, 0.301, 0.456
90, 46, 0.301, 0.466
90, 47, 0.301, 0.476
90, 48, 0.326, 0.483
90, 49, 0.326, 0.49
90, 50, 0.347, 0.5
90, 51, 0.347, 0.522
90, 52, 0.362, 0.538
90, 53, 0.362, 0.554
90, 54, 0.362, 0.565
90, 55, 0.377, 0.571
90, 56, 0.377, 0.582
90, 57, 0.389, 0.587
90, 58, 0.389, 0.603
90, 59, 0.389, 0.609
90, 60, 0.398, 0.62
90, 61, 0.398, 0.63
90, 62, 0.408, 0.641
90, 63, 0.408, 0.647
90, 64, 0.418, 0.658
90, 65, 0.418, 0.668
90, 66, 0.425, 0.679
90, 67, 0.432, 0.69
90, 68, 0.432, 0.696
90, 69, 0.439, 0.707
90, 70, 0.444, 0.717
90, 71, 0.444, 0.728
90, 72, 0.452, 0.734
90, 73, 0.456, 0.745
90, 74, 0.461, 0.755
90, 75, 0.466, 0.766
90, 76, 0.466, 0.772
90, 77, 0.471, 0.783
90, 78, 0.478, 0.793
90, 79, 0.483, 0.804
90, 80, 0.488, 0.815
90, 81, 0.49, 0.821
90, 82, 0.495, 0.832
90, 83, 0.5, 0.842
90, 84, 0.511, 0.853
90, 85, 0.516, 0.859
90, 86, 0.527, 0.87
90, 87, 0.533, 0.88
90, 88, 0.549, 0.891
90, 89, 0.56, 0.902
90, 90, 0.571, 0.908
90, 91, 0.576, 0.918
90, 92, 0.587, 0.929
90, 93, 0.598, 0.94
90, 94, 0.603, 0.946
90, 95, 0.614, 0.957
90, 96, 0.625, 0.967
90, 97, 0.636, 0.978
90, 98, 0.647, 0.984
90, 99, 0.652, 0.995
91, 0, 0.0, 0.0
91, 2, 0.0, 0.0
91, 3, 0.0, 0.0
91, 4, 0.0, 0.0
91, 5, 0.0, 0.0
91, 6, 0.0, 0.0
91, 7, 0.0, 0.0
91, 8, 0.0, 0.0
91, 9, 0.0, 0.0
91, 10, 0.0, 0.0
91, 11, 0.0, 0.0
91, 12, 0.0, 0.0
91, 13, 0.0, 0.0
91, 14, 0.0, 0.0
91, 15, 0.0, 0.0
91, 16, 0.0, 0.202
91, 17, 0.0, 0.202
91, 18, 0.0, 0.202
91, 19, 0.0, 0.202
91, 20, 0.0, 0.202
91, 21, 0.0, 0.202
91, 22, 0.0, 0.265
91, 23, 0.0, 0.265
91, 24, 0.0, 0.265
91, 25, 0.0, 0.265
91, 26, 0.0, 0.265
91, 27, 0.0, 0.301
91, 28, 0.0, 0.301
91, 29, 0.0, 0.301
91, 30, 0.0, 0.326
91, 31, 0.0, 0.326
91, 32, 0.0, 0.347
91, 33, 0.0, 0.347
91, 34, 0.202, 0.362
91, 35, 0.202, 0.362
91, 36, 0.202, 0.377
91, 37, 0.202, 0.389
91, 38, 0.202, 0.398
91, 39, 0.202, 0.408
91, 40, 0.202, 0.418
91, 41, 0.265, 0.425
91, 42, 0.265, 0.432
91, 43, 0.265, 0.439
91, 44, 0.265, 0.452
91, 45, 0.265, 0.456
91, 46, 0.301, 0.466
91, 47, 0.301, 0.476
91, 48, 0.301, 0.483
91, 49, 0.326, 0.495
91, 50, 0.326, 0.5
91, 51, 0.347, 0.522
91, 52, 0.347, 0.538
91, 53, 0.362, 0.554
91, 54, 0.362, 0.565
91, 55, 0.362, 0.571
91, 56, 0.362, 0.582
91, 57, 0.377, 0.592
91, 58, 0.377, 0.603
91, 59, 0.377, 0.609
91, 60, 0.389, 0.62
91, 61, 0.389, 0.63
91, 62, 0.398, 0.641
91, 63, 0.398, 0.647
91, 64, 0.408, 0.658
91, 65, 0.408, 0.668
91, 66, 0.418, 0.679
91, 67, 0.418, 0.69
91, 68, 0.425, 0.701
91, 69, 0.425, 0.707
91, 70, 0.432, 0.717
91, 71, 0.439, 0.728
91, 72, 0.439, 0.734
91, 73, 0.444, 0.745
91, 74, 0.452, 0.755
91, 75, 0.456, 0.766
91, 76, 0.461, 0.772
91, 77, 0.461, 0.783
91, 78, 0.466, 0.793
91, 79, 0.471, 0.804
91, 80, 0.476, 0.815
91, 81, 0.478, 0.821
91, 82, 0.488, 0.832
91, 83, 0.49, 0.842
91, 84, 0.495, 0.853
91, 85, 0.498, 0.864
91, 86, 0.511, 0.87
91, 87, 0.516, 0.88
91, 88, 0.527, 0.891
91, 89, 0.533, 0.902
91, 90, 0.549, 0.908
91, 91, 0.56, 0.918
91, 92, 0.565, 0.929
91, 93, 0.571, 0.94
91, 94, 0.582, 0.951
91, 95, 0.598, 0.957
91, 96, 0.603, 0.967
91, 97, 0.614, 0.978
91, 98, 0.62, 0.989
91, 99, 0.636, 0.995
92, 0, 0.0, 0.0
92, 2, 0.0, 0.0
92, 3, 0.0, 0.0
92, 4, 0.0, 0.0
92, 5, 0.0, 0.0
92, 6, 0.0, 0.0
92, 7, 0.0, 0.0
92, 8, 0.0, 0.0
92, 9, 0.0, 0.0
92, 10, 0.0, 0.0
92, 11, 0.0, 0.0
92, 12, 0.0, 0.0
92, 13, 0.0, 0.0
92, 14, 0.0, 0.0
92, 15, 0.0, 0.0
92, 16, 0.0, 0.202
92, 17, 0.0, 0.202
92, 18, 0.0, 0.202
92, 19, 0.0, 0.202
92, 20, 0.0, 0.202
92, 21, 0.0, 0.202
92, 22, 0.0, 0.202
92, 23, 0.0, 0.265
92, 24, 0.0, 0.265
92, 25, 0.0, 0.265
92, 26, 0.0, 0.265
92, 27, 0.0, 0.301
92, 28, 0.0, 0.301
92, 29, 0.0, 0.301
92, 30, 0.0, 0.326
92, 31, 0.0, 0.326
92, 32, 0.0, 0.347
92, 33, 0.0, 0.347
92, 34, 0.0, 0.362
92, 35, 0.202, 0.362
92, 36, 0.202, 0.377
92, 37, 0.202, 0.389
92, 38, 0.202, 0.398
92, 39, 0.265, 0.444
92, 40, 0.202, 0.418
92, 41, 0.265, 0.432
92, 42, 0.265, 0.432
92, 43, 0.265, 0.444
92, 44, 0.265, 0.452
92, 45, 0.265, 0.456
92, 46, 0.265, 0.466
92, 47, 0.301, 0.476
92, 48, 0.301, 0.483
92, 49, 0.301, 0.495
92, 50, 0.326, 0.5
92, 51, 0.326, 0.522
92, 52, 0.347, 0.538
92, 53, 0.347, 0.554
92, 54, 0.347, 0.565
92, 55, 0.347, 0.571
92, 56, 0.362, 0.582
92, 57, 0.362, 0.592
92, 58, 0.362, 0.603
92, 59, 0.377, 0.609
92, 60, 0.377, 0.62
92, 61, 0.377, 0.63
92, 62, 0.389, 0.641
92, 63, 0.389, 0.652
92, 64, 0.398, 0.663
92, 65, 0.398, 0.668
92, 66, 0.408, 0.679
92, 67, 0.408, 0.69
92, 68, 0.418, 0.701
92, 69, 0.418, 0.707
92, 70, 0.425, 0.717
92, 71, 0.425, 0.728
92, 72, 0.432, 0.739
92, 73, 0.439, 0.745
92, 74, 0.439, 0.755
92, 75, 0.444, 0.766
92, 76, 0.452, 0.777
92, 77, 0.452, 0.783
92, 78, 0.456, 0.793
92, 79, 0.461, 0.804
92, 80, 0.466, 0.815
92, 81, 0.471, 0.821
92, 82, 0.476, 0.837
92, 83, 0.478, 0.842
92, 84, 0.483, 0.853
92, 85, 0.488, 0.864
92, 86, 0.495, 0.87
92, 87, 0.498, 0.88
92, 88, 0.5, 0.891
92, 89, 0.516, 0.902
92, 90, 0.522, 0.913
92, 91, 0.533, 0.918
92, 92, 0.538, 0.929
92, 93, 0.554, 0.94
92, 94, 0.565, 0.951
92, 95, 0.571, 0.957
92, 96, 0.582, 0.967
92, 97, 0.592, 0.978
92, 98, 0.603, 0.989
92, 99, 0.609, 1.0
93, 0, 0.0, 0.0
93, 2, 0.0, 0.0
93, 3, 0.0, 0.0
93, 4, 0.0, 0.0
93, 5, 0.0, 0.0
93, 6, 0.0, 0.0
93, 7, 0.0, 0.0
93, 8, 0.0, 0.0
93, 9, 0.0, 0.0
93, 10, 0.0, 0.0
93, 11, 0.0, 0.0
93, 12, 0.0, 0.0
93, 13, 0.0, 0.0
93, 14, 0.0, 0.0
93, 15, 0.0, 0.0
93, 16, 0.0, 0.202
93, 17, 0.0, 0.202
93, 18, 0.0, 0.202
93, 19, 0.0, 0.202
93, 20, 0.0, 0.202
93, 21, 0.0, 0.202
93, 22, 0.0, 0.265
93, 23, 0.0, 0.265
93, 24, 0.0, 0.265
93, 25, 0.0, 0.265
93, 26, 0.0, 0.265
93, 27, 0.0, 0.301
93, 28, 0.0, 0.301
93, 29, 0.0, 0.301
93, 30, 0.0, 0.326
93, 31, 0.0, 0.326
93, 32, 0.0, 0.347
93, 33, 0.0, 0.347
93, 34, 0.0, 0.362
93, 35, 0.0, 0.362
93, 36, 0.202, 0.377
93, 37, 0.202, 0.389
93, 38, 0.202, 0.398
93, 39, 0.202, 0.408
93, 40, 0.202, 0.418
93, 41, 0.202, 0.425
93, 42, 0.202, 0.432
93, 43, 0.202, 0.439
93, 44, 0.265, 0.452
93, 45, 0.265, 0.456
93, 46, 0.265, 0.466
93, 47, 0.265, 0.476
93, 48, 0.301, 0.483
93, 49, 0.301, 0.495
93, 50, 0.301, 0.5
93, 51, 0.326, 0.522
93, 52, 0.326, 0.538
93, 53, 0.326, 0.554
93, 54, 0.326, 0.565
93, 55, 0.347, 0.571
93, 56, 0.347, 0.582
93, 57, 0.347, 0.592
93, 58, 0.347, 0.603
93, 59, 0.362, 0.609
93, 60, 0.362, 0.62
93, 61, 0.362, 0.63
93, 62, 0.377, 0.641
93, 63, 0.377, 0.647
93, 64, 0.377, 0.658
93, 65, 0.389, 0.668
93, 66, 0.389, 0.679
93, 67, 0.398, 0.69
93, 68, 0.398, 0.696
93, 69, 0.408, 0.707
93, 70, 0.408, 0.717
93, 71, 0.418, 0.728
93, 72, 0.418, 0.734
93, 73, 0.425, 0.745
93, 74, 0.425, 0.755
93, 75, 0.432, 0.766
93, 76, 0.439, 0.772
93, 77, 0.439, 0.783
93, 78, 0.444, 0.793
93, 79, 0.452, 0.804
93, 80, 0.456, 0.815
93, 81, 0.456, 0.821
93, 82, 0.461, 0.832
93, 83, 0.466, 0.842
93, 84, 0.471, 0.853
93, 85, 0.476, 0.864
93, 86, 0.478, 0.87
93, 87, 0.483, 0.88
93, 88, 0.49, 0.891
93, 89, 0.495, 0.902
93, 90, 0.498, 0.908
93, 91, 0.5, 0.918
93, 92, 0.516, 0.929
93, 93, 0.522, 0.94
93, 94, 0.533, 0.951
93, 95, 0.549, 0.957
93, 96, 0.554, 0.967
93, 97, 0.565, 0.978
93, 98, 0.571, 0.989
93, 99, 0.582, 0.995
94, 0, 0.0, 0.0
94, 2, 0.0, 0.0
94, 3, 0.0, 0.0
94, 4, 0.0, 0.0
94, 5, 0.0, 0.0
94, 6, 0.0, 0.0
94, 7, 0.0, 0.0
94, 8, 0.0, 0.0
94, 9, 0.0, 0.0
94, 10, 0.0, 0.0
94, 11, 0.0, 0.0
94, 12, 0.0, 0.0
94, 13, 0.0, 0.0
94, 14, 0.0, 0.0
94, 15, 0.0, 0.0
94, 16, 0.0, 0.202
94, 17, 0.0, 0.202
94, 18, 0.0, 0.202
94, 19, 0.0, 0.202
94, 20, 0.0, 0.202
94, 21, 0.0, 0.202
94, 22, 0.0, 0.265
94, 23, 0.0, 0.265
94, 24, 0.0, 0.265
94, 25, 0.0, 0.265
94, 26, 0.0, 0.265
94, 27, 0.0, 0.301
94, 28, 0.0, 0.301
94, 29, 0.0, 0.301
94, 30, 0.0, 0.326
94, 31, 0.0, 0.326
94, 32, 0.0, 0.347
94, 33, 0.0, 0.347
94, 34, 0.0, 0.362
94, 35, 0.0, 0.362
94, 36, 0.0, 0.377
94, 37, 0.0, 0.389
94, 38, 0.202, 0.398
94, 39, 0.202, 0.408
94, 40, 0.202, 0.418
94, 41, 0.202, 0.425
94, 42, 0.202, 0.432
94, 43, 0.202, 0.439
94, 44, 0.202, 0.452
94, 45, 0.265, 0.456
94, 46, 0.265, 0.466
94, 47, 0.265, 0.476
94, 48, 0.265, 0.483
94, 49, 0.265, 0.495
94, 50, 0.301, 0.5
94, 51, 0.301, 0.522
94, 52, 0.301, 0.538
94, 53, 0.326, 0.554
94, 54, 0.326, 0.565
94, 55, 0.326, 0.571
94, 56, 0.326, 0.582
94, 57, 0.326, 0.592
94, 58, 0.347, 0.603
94, 59, 0.347, 0.609
94, 60, 0.347, 0.62
94, 61, 0.347, 0.63
94, 62, 0.362, 0.641
94, 63, 0.362, 0.652
94, 64, 0.362, 0.658
94, 65, 0.377, 0.668
94, 66, 0.377, 0.679
94, 67, 0.377, 0.69
94, 68, 0.389, 0.701
94, 69, 0.389, 0.707
94, 70, 0.398, 0.717
94, 71, 0.398, 0.728
94, 72, 0.408, 0.734
94, 73, 0.408, 0.745
94, 74, 0.418, 0.755
94, 75, 0.418, 0.766
94, 76, 0.425, 0.777
94, 77, 0.425, 0.783
94, 78, 0.432, 0.793
94, 79, 0.439, 0.804
94, 80, 0.439, 0.815
94, 81, 0.444, 0.826
94, 82, 0.452, 0.832
94, 83, 0.456, 0.842
94, 84, 0.456, 0.853
94, 85, 0.461, 0.864
94, 86, 0.466, 0.87
94, 87, 0.471, 0.88
94, 88, 0.476, 0.891
94, 89, 0.478, 0.902
94, 90, 0.483, 0.913
94, 91, 0.488, 0.918
94, 92, 0.495, 0.929
94, 93, 0.498, 0.94
94, 94, 0.5, 0.951
94, 95, 0.516, 0.957
94, 96, 0.522, 0.967
94, 97, 0.533, 0.978
94, 98, 0.538, 0.989
94, 99, 0.554, 0.995
95, 0, 0.0, 0.0
95, 2, 0.0, 0.0
95, 3, 0.0, 0.0
95, 4, 0.0, 0.0
95, 5, 0.0, 0.0
95, 6, 0.0, 0.0
95, 7, 0.0, 0.0
95, 8, 0.0, 0.0
95, 9, 0.0, 0.0
95, 10, 0.0, 0.0
95, 11, 0.0, 0.0
95, 12, 0.0, 0.0
95, 13, 0.0, 0.0
95, 14, 0.0, 0.0
95, 15, 0.0, 0.0
95, 16, 0.0, 0.202
95, 17, 0.0, 0.202
95, 18, 0.0, 0.202
95, 19, 0.0, 0.202
95, 20, 0.0, 0.202
95, 21, 0.0, 0.202
95, 22, 0.0, 0.265
95, 23, 0.0, 0.265
95, 24, 0.0, 0.265
95, 25, 0.0, 0.265
95, 26, 0.0, 0.265
95, 27, 0.0, 0.301
95, 28, 0.0, 0.301
95, 29, 0.0, 0.301
95, 30, 0.0, 0.326
95, 31, 0.0, 0.326
95, 32, 0.0, 0.347
95, 33, 0.0, 0.347
95, 34, 0.0, 0.362
95, 35, 0.0, 0.362
95, 36, 0.0, 0.377
95, 37, 0.0, 0.389
95, 38, 0.0, 0.398
95, 39, 0.202, 0.408
95, 40, 0.202, 0.418
95, 41, 0.202, 0.425
95, 42, 0.202, 0.432
95, 43, 0.202, 0.439
95, 44, 0.202, 0.452
95, 45, 0.202, 0.456
95, 46, 0.202, 0.466
95, 47, 0.265, 0.476
95, 48, 0.265, 0.483
95, 49, 0.265, 0.495
95, 50, 0.265, 0.5
95, 51, 0.265, 0.522
95, 52, 0.301, 0.538
95, 53, 0.301, 0.554
95, 54, 0.301, 0.565
95, 55, 0.301, 0.571
95, 56, 0.301, 0.582
95, 57, 0.326, 0.592
95, 58, 0.326, 0.603
95, 59, 0.326, 0.609
